 14.3219  -6   6   0  14.22  14.42 5.60      Ne V
 14.3273  -6   6   0  14.23  14.43 5.60      Ne V
 14.3304  -6   6   0  14.23  14.43 5.60      Ne V
 14.3344  -6   6   0  14.23  14.43 5.60      Ne V
 14.4081  -6   6   0  14.31  14.51 5.90     Fe IX
 14.4306  -6   6   0  14.33  14.53 6.50     Ca XV
 14.4328  -6   6   0  14.33  14.53 6.00      Fe X
 14.5319  -6   6   0  14.43  14.63 5.90     Fe IX
 14.5488  -6   6   0  14.45  14.65 5.60      Mg V
 14.6083  -6   6   0  14.51  14.71 5.60      Mg V
 14.6465  -6   6   0  14.55  14.75 5.60      Mg V
 14.7132  -6   6   0  14.61  14.81 5.60      Ne V
 14.7278  -6   6   0  14.63  14.83 6.30    Ca XII
 14.7593  -6   6   0  14.66  14.86 5.70     Ne VI
 14.7766  -6   6   0  14.68  14.88 5.70     Ne VI
 14.7928  -6   6   0  14.69  14.89 5.90     Fe IX
 14.8402  -6   6   1  14.7   14.95          Ni XI ;added 4/8/10
 14.8776  -6   6   0  14.78  14.98 5.90     Fe IX
 14.9718  -6   6   0  14.87  15.07 5.80     Mg VI
 15.0090  -6   6   1  14.91  15.11 5.60      O VI ;added 4/8/10
 15.0125  -6   6   0  14.91  15.11 5.60      O VI ;removed
 15.1098  -6   6   0  15.01  15.21 6.00      Fe X
 15.1587  -6   6   0  15.06  15.26 5.90     Fe IX
 15.1994  -6   6   0  15.10  15.30 5.80     Mg VI
 15.2154  -6   6   1  15.12  15.32 6.20    Ni XII ;added 4/8/10
 15.3189  -6   6   0  15.22  15.42 6.20    Ni XII
 15.3327  -6   6   0  15.23  15.43 5.90     Fe IX
 15.4162  -6   6   1  15.32  15.52 6.20    Ni XII
 15.6173  -6   6   0  15.52  15.72 6.00      Fe X
 15.6379  -6   6   0  15.54  15.74 5.90     Fe IX
 15.6942  -6   6   0  15.59  15.79 5.90     Fe IX
 15.7093  -6   6   0  15.61  15.81 5.90     Fe IX
 15.7172  -6   6   0  15.62  15.82 5.90     Fe IX
 15.7223  -6   6   0  15.62  15.82 5.90     Fe IX
 15.7237  -6   6   0  15.62  15.82 5.90     Fe IX
 15.7729  -6   6   0  15.67  15.87 6.20   Ni XIII
 15.7746  -6   6   0  15.67  15.87 5.90     Fe IX
 15.7813  -6   6   0  15.68  15.88 6.20    Ni XII
 15.7995  -6   6   0  15.70  15.90 5.90     Fe IX
 15.8041  -6   6   0  15.70  15.90 5.90     Fe IX
 15.8214  -6   6   0  15.72  15.92 5.90     Fe IX
 15.8685  -6   6   0  15.77  15.97 5.90     Fe IX
 15.8786  -6   6   0  15.78  15.98 6.00      Fe X
 15.8807  -6   6   0  15.78  15.98 5.90     Fe IX
 15.8943  -6   6   0  15.79  15.99 5.90     Fe IX
 15.9499  -6   6   0  15.85  16.05 5.90     Fe IX
 15.9871  -6   6   0  15.89  16.09 5.90     Fe IX
 15.9970  -6   6   0  15.90  16.10 6.20   Ni XIII
 15.9992  -6   6   0  15.90  16.10 5.90     Fe IX
 16.0169  -6   6   0  15.92  16.12 5.90     Fe IX
 16.0555  -6   6   0  15.96  16.16 6.20    Ni XII
 16.0834  -6   6   0  15.98  16.18 5.90     Fe IX
 16.0961  -6   6   0  16.00  16.20 5.90     Fe IX
 16.1532  -6   6   0  16.05  16.25 5.90     Fe IX
 16.1851  -6   6   0  16.09  16.29 5.90     Fe IX
 16.1879  -6   6   0  16.09  16.29 5.90     Fe IX
 16.2196  -6   6   0  16.12  16.32 5.90     Fe IX
 16.2245  -6   6   0  16.12  16.32 5.90     Fe IX
 16.3362  -6   6   0  16.24  16.44 5.90     Fe IX
 16.4150  -6   6   0  16.31  16.51 6.20   Ni XIII
 16.4172  -6   6   0  16.32  16.52 5.90     Fe IX
 16.4762  -6   6   0  16.38  16.58 5.90     Fe IX
 16.4896  -6   6   0  16.39  16.59 5.90     Fe IX
 16.5423  -6   6   0  16.44  16.64 5.90     Fe IX
 16.5528  -6   6   0  16.45  16.65 6.10      Ar X
 16.5766  -6   6   0  16.48  16.68 5.90     Fe IX
 16.6353  -6   6   0  16.54  16.74 5.90     Fe IX
 16.7486  -6   6   0  16.65  16.85 5.80   Fe VIII
 16.7534  -6   6   0  16.65  16.85 5.90     Fe IX
 16.7655  -6   6   0  16.67  16.87 5.80   Fe VIII
 16.7722  -6   6   0  16.67  16.87 5.90     Fe IX
 16.8003  -6   6   0  16.70  16.90 5.80   Fe VIII
 16.8025  -6   6   0  16.70  16.90 5.80   Fe VIII
 16.8173  -6   6   0  16.72  16.92 5.80   Fe VIII ;removed
 16.8545  -6   6   0  16.75  16.95 5.80   Fe VIII
 16.8767  -6   6   0  16.78  16.98 5.70     Ne VI
 16.8930  -6   6   0  16.79  16.99 5.80   Fe VIII
 16.9848  -6   6   0  16.88  17.08 5.90     Fe IX
 16.9879  -6   6   0  16.89  17.09 5.90     Fe IX
 17.0295  -6   6   0  16.93  17.13 5.90     Fe IX
 17.0575  -6   6   0  16.96  17.16 6.00      Fe X
 17.0627  -6   6   0  16.96  17.16 5.90     Fe IX
 17.1070  -6   6   1  17.02  17.24 5.81     Fe IX
 17.2169  -6   6   0  17.12  17.32 5.40       O V
 17.2566  -6   6   0  17.16  17.36 5.90     Fe IX
 17.2936  -6   6   0  17.19  17.39 5.60      O VI
 17.3080  -6   6   0  17.21  17.41 5.60      O VI
 17.3095  -6   6   0  17.21  17.41 5.60      O VI
 17.3149  -6   6   0  17.21  17.41 5.90     Fe IX
 17.3311  -6   6   0  17.23  17.43 5.90     Fe IX
 17.3932  -6   6   0  17.29  17.49 5.60      Ne V
 17.4075  -6   6   0  17.31  17.51 5.90     Fe IX
 17.4245  -6   6   0  17.32  17.52 5.90     Fe IX
 17.4405  -6   6   0  17.34  17.54 5.90     Fe IX
 17.4531  -6   6   0  17.35  17.55 6.00      Fe X
 17.4716  -6   6   0  17.37  17.57 5.90     Fe IX
 17.5263  -6   6   0  17.43  17.63 6.00      Fe X
 17.5264  -6   6   0  17.43  17.63 5.90     Fe IX
 17.5475  -6   6   0  17.45  17.65 6.00      Fe X
 17.5477  -6   6   0  17.45  17.65 5.90     Fe IX
 17.6339  -6   6   0  17.53  17.73 5.90     Fe IX
 17.6660  -6   6   0  17.57  17.77 5.90     Fe IX
 17.6741  -6   6   0  17.57  17.77 6.30     Ni XV
 17.7243  -3   3   1  17.63  17.83 5.99      Fe X
 17.7545  -6   6   0  17.65  17.85 6.10       S X
 17.8060  -6   6   0  17.71  17.91 6.10     Fe XI
 17.8939  -6   6   0  17.79  17.99 5.90     Fe IX
 17.9283  -6   6   0  17.83  18.03 6.00      S IX
 17.9764  -6   6   0  17.88  18.08 6.10     Fe XI
 18.0032  -6   6   0  17.90  18.10 5.90     Fe IX
 18.0407  -3   3   1  17.94  18.14 6.10     Fe XI
 18.0441  -6   6   0  17.94  18.14 6.00      Fe X
 18.0600  -6   6   0  17.96  18.16 6.10     Fe XI
 18.0734  -6   6   0  17.97  18.17 6.10       S X
 18.0933  -6   6   0  17.99  18.19 5.90     Fe IX
 18.1137  -6   6   0  18.01  18.21 6.10     Fe XI
 18.1314  -6   6   0  18.03  18.23 5.90     Fe IX
 18.1665  -6   6   0  18.07  18.27 5.90     Fe IX
 18.2169  -6   6   0  18.12  18.32 6.10     Fe XI
 18.2307  -6   6   0  18.13  18.33 6.00      Fe X
 18.2480  -6   6   0  18.15  18.35 6.10     Fe XI
 18.3937  -6   6   0  18.29  18.49 5.50      O VI
 18.4117  -6   6   0  18.31  18.51 5.50      O VI
 18.4537  -6   6   0  18.35  18.55 6.00      Fe X ; removed 4/24/13
 18.4803  -6   6   0  18.38  18.58 6.10     Fe XI
 18.5213  -6   6   0  18.42  18.62 5.80   Fe VIII
 18.5230  -6   6   0  18.42  18.62 6.40    Ni XVI
 18.5761  -6   6   0  18.48  18.68 5.90     Fe IX
 18.6599  -6   6   0  18.56  18.76 5.80   Fe VIII
 18.6854  -6   6   0  18.59  18.79 6.10    Fe XII
 18.6887  -6   6   0  18.59  18.79 6.10    Fe XII
 18.8232  -6   6   0  18.72  18.92 6.10     Fe XI ; removed 4/24/13
 18.8299  -6   6   0  18.73  18.93 6.10     Fe XI
 18.8570  -6   6   0  18.76  18.96 6.10     Fe XI
 18.8675  -6   6   0  18.77  18.97 6.20      S XI
 18.8806  -6   6   0  18.78  18.98 6.20     Ar XI
 18.9130  -6   6   0  18.81  19.01 6.10     Fe XI
 18.9564  -6   6   0  18.86  19.06 6.10     Fe XI
 18.9719  -6   6   0  18.87  19.07 6.10     Fe XI
 19.0037  -6   6   0  18.90  19.10 6.00      Fe X
 19.0068  -6   6   0  18.91  19.11 6.10    Fe XII
 19.1007  -6   6   0  19.00  19.20 6.10    Fe XII
 19.1049  -6   6   0  19.00  19.20 6.10    Fe XII
 19.1266  -6   6   0  19.03  19.23 6.20      S XI
 19.2394  -6   6   0  19.14  19.34 6.10    Fe XII
 19.2797  -6   6   0  19.18  19.38 5.40       O V
 19.2830  -6   6   0  19.18  19.38 6.10     Fe XI
 19.2832  -6   6   0  19.18  19.38 6.10     Fe XI
 19.2901  -6   6   0  19.19  19.39 6.10     Fe XI
 19.2904  -6   6   0  19.19  19.39 6.10    Fe XII
 19.2904  -6   6   0  19.19  19.39 5.40       O V
 19.3204  -6   6   0  19.22  19.42 6.10    Fe XII
 19.3504  -6   6   0  19.25  19.45 6.10     Fe XI
 19.3509  -6   6   0  19.25  19.45 6.10    Fe XII
 19.3515  -6   6   0  19.25  19.45 6.10     Fe XI
 19.3715  -6   6   0  19.27  19.47 6.00      Fe X
 19.4518  -6   6   0  19.35  19.55 6.10    Fe XII
 19.4661  -6   6   0  19.37  19.57 5.80   Fe VIII
 19.5120  -3   3   1  19.43  19.61 6.10    Fe XII
 19.5179  -6   6   0  19.42  19.62 6.10    Fe XII
 19.5316  -6   6   0  19.43  19.63 6.00      Fe X
 19.5972  -6   6   0  19.50  19.70 5.80   Fe VIII
 19.6540  -6   6   0  19.55  19.75 6.20   Fe XIII
 19.6640  -6   6   0  19.56  19.76 6.10    Fe XII
 19.7363  -6   6   0  19.64  19.84 5.80   Fe VIII
 19.7433  -6   6   0  19.64  19.84 6.20   Fe XIII
 19.8546  -6   6   0  19.75  19.95 6.10     Fe XI
 19.8553  -6   6   0  19.76  19.96 5.90    S VIII
 19.9502  -6   6   0  19.85  20.05 5.90     Fe IX
 20.0022  -6   6   0  19.90  20.10 6.20   Fe XIII
 20.1128  -6   6   0  20.01  20.21 6.20   Fe XIII
 20.1549  -6   6   0  20.05  20.25 6.10     Fe XI
 20.1577  -6   6   0  20.06  20.26 6.10     Fe XI
 20.2044  -6   6   0  20.10  20.30 6.20   Fe XIII
 20.2610  -6   6   0  20.16  20.36 5.90    S VIII
 20.2628  -6   6   0  20.16  20.36 6.10     Fe XI
 20.2706  -6   6   0  20.17  20.37 6.10     Fe XI
 20.2869  -6   6   0  20.19  20.39 5.90     Fe IX
 20.3164  -6   6   0  20.22  20.42 6.20   Fe XIII
 20.3331  -6   6   0  20.23  20.43 6.10     Fe XI
 20.3728  -6   6   0  20.27  20.47 6.10    Fe XII
 20.3797  -6   6   0  20.28  20.48 6.20   Fe XIII
 20.3828  -6   6   0  20.28  20.48 6.20   Fe XIII
 20.4263  -6   6   0  20.33  20.53 6.20   Fe XIII
 20.4744  -6   6   0  20.37  20.57 6.10     Fe XI
 20.4945  -6   6   0  20.39  20.59 6.20   Fe XIII
 20.5563  -6   6   0  20.46  20.66 6.10     Fe XI
 20.5915  -6   6   0  20.49  20.69 6.20   Fe XIII
 20.6368  -6   6   0  20.54  20.74 6.10    Fe XII
 20.6859  -6   6   0  20.59  20.79 6.10     Fe XI
 20.7449  -6   6   0  20.64  20.84 6.00      Fe X
 20.7869  -6   6   0  20.69  20.89 6.10     Fe XI
 20.8316  -6   6   0  20.73  20.93 6.10    Fe XII
 20.8689  -6   6   0  20.77  20.97 6.20   Fe XIII
 20.8781  -6   6   0  20.78  20.98 5.90     Fe IX
 20.9113  -6   6   0  20.81  21.01 6.10    Fe XII
 20.9621  -6   6   0  20.86  21.06 6.20   Fe XIII
 20.9778  -6   6   0  20.88  21.08 6.10     Fe XI
 20.9919  -6   6   0  20.89  21.09 6.20   Fe XIII
 21.0918  -6   6   0  20.99  21.19 6.10    Fe XII
 21.1318  -6   6   0  21.03  21.23 6.20    Fe XIV
 21.1732  -6   6   0  21.07  21.27 6.10    Fe XII
 21.2336  -6   6   0  21.13  21.33 6.10    Fe XII
 21.2404  -6   6   0  21.14  21.34 6.00      Fe X
 21.2457  -6   6   0  21.15  21.35 6.10    Fe XII
 21.3771  -6   6   0  21.28  21.48 6.20   Fe XIII
 21.3880  -6   6   0  21.29  21.49 6.10     Fe XI
 21.4399  -6   6   0  21.34  21.54 6.10    Fe XII
 21.4759  -6   6   0  21.38  21.58 6.00   Si VIII
 21.5103  -6   6   0  21.41  21.61 5.40       O V
 21.5143  -6   6   0  21.41  21.61 6.30     S XII
 21.5245  -6   6   0  21.42  21.62 5.40       O V
 21.6162  -6   6   0  21.52  21.72 5.90     Fe IX
 21.6804  -6   6   0  21.58  21.78 6.00   Si VIII
 21.6834  -6   6   0  21.58  21.78 6.20   Fe XIII
 21.6869  -6   6   0  21.59  21.79 6.20   Fe XIII
 21.6922  -6   6   0  21.59  21.79 6.00   Si VIII
 21.7101  -6   6   0  21.61  21.81 5.90     Fe IX
 21.7276  -6   6   0  21.63  21.83 6.10    Fe XII
 21.7460  -6   6   0  21.65  21.85 5.80   Fe VIII
 21.7691  -6   6   0  21.67  21.87 5.80   Fe VIII
 21.7827  -6   6   0  21.68  21.88 5.80    Si VII
 21.8134  -6   6   0  21.71  21.91 6.20   Fe XIII
 21.8201  -6   6   0  21.72  21.92 6.30     S XII
 21.8293  -6   6   0  21.73  21.93 6.30    Ar XII
 21.8937  -6   6   0  21.79  21.99 5.90     Fe IX
 21.9095  -6   6   0  21.81  22.01 6.10    Fe XII
 21.9131  -6   6   0  21.81  22.01 6.20    Fe XIV
 21.9437  -6   6   0  21.84  22.04 6.10    Fe XII
 22.0085  -6   6   0  21.91  22.11 6.20    Fe XIV
 22.0247  -6   6   0  21.92  22.12 6.00      Fe X
 22.0353  -6   6   0  21.94  22.14 5.40       O V
 22.1241  -6   6   0  22.02  22.22 6.00      S IX
 22.1400  -6   6   0  22.04  22.24 6.30     S XII
 22.1410  -6   6   0  22.04  22.24 6.10    Fe XII
 22.1827  -6   6   0  22.08  22.28 6.20   Fe XIII
 22.1827  -6   6   0  22.08  22.28 5.90     Fe IX
 22.2521  -6   6   0  22.15  22.35 5.80   Fe VIII
 22.3179  -6   6   0  22.22  22.42 6.10    Fe XII
 22.3744  -6   6   0  22.27  22.47 6.10     Si IX
 22.3777  -6   6   0  22.28  22.48 6.20   Fe XIII
 22.4305  -6   6   0  22.33  22.53 5.80   Fe VIII
 22.4355  -6   6   0  22.34  22.54 6.30    Fe XIV
 22.4726  -6   6   0  22.37  22.57 6.00      S IX
 22.5025  -6   6   0  22.40  22.60 6.10     Si IX
 22.5220  -6   6   0  22.42  22.62 6.00      S IX
 22.5482  -6   6   0  22.45  22.65 6.30    Fe XIV
 22.5572  -6   6   0  22.46  22.66 6.10    Fe XII
 22.5856  -6   6   0  22.49  22.69 6.00      Fe X
 22.6030  -6   6   0  22.50  22.70 6.30    Fe XIV
 22.6579  -6   6   0  22.56  22.76 6.00      S IX
 22.6840  -6   6   0  22.58  22.78 6.00      Fe X
 22.7002  -6   6   0  22.60  22.80 6.10     Si IX
 22.7208  -6   6   0  22.62  22.82 6.00      Fe X
 22.7362  -6   6   0  22.64  22.84 6.10     Si IX
 22.7500  -6   6   0  22.65  22.85 6.30     S XII
 22.8159  -6   6   0  22.72  22.92 6.20   Fe XIII
 22.8694  -6   6   0  22.77  22.97 6.10       S X
 22.8832  -6   6   0  22.78  22.98 6.00      S IX
 23.0511  -6   6   0  22.95  23.15 5.90     Fe IX
 23.0667  -6   6   0  22.97  23.17 6.00      Fe X
 23.0900  -6   6   0  22.99  23.19 6.00      Fe X
 23.1046  -6   6   0  23.00  23.20 5.90     Fe IX
 23.1097  -6   6   0  23.01  23.21 5.80   Fe VIII
 23.1884  -6   6   0  23.09  23.29 5.80   Fe VIII
 23.2149  -6   6   0  23.11  23.31 6.10    Fe XII
 23.2435  -6   6   0  23.14  23.34 5.70   Fe VIII
 23.2843  -6   6   0  23.18  23.38 6.00   Si VIII
 23.2971  -6   6   0  23.20  23.40 5.90     Fe IX
 23.3139  -6   6   0  23.21  23.41 6.00   Si VIII
 23.3239  -6   6   0  23.22  23.42 6.20   Fe XIII
 23.3866  -6   6   0  23.29  23.49 6.30     Fe XV
 23.4508  -6   6   0  23.35  23.55 6.30     S XII
 23.4599  -6   6   0  23.36  23.56 6.00      Fe X
 23.4631  -6   6   0  23.36  23.56 6.10     Fe XI
 23.5249  -6   6   0  23.42  23.62 6.00   Si VIII
 23.5352  -6   6   0  23.44  23.64 5.70   Fe VIII
 23.5551  -6   6   0  23.46  23.66 6.00   Si VIII
 23.5816  -6   6   0  23.48  23.68 5.80   Fe VIII
 23.5828  -6   6   0  23.48  23.68 5.70   Fe VIII
 23.6494  -6   6   0  23.55  23.75 6.00      Fe X
 23.6695  -6   6   0  23.57  23.77 6.00      Fe X
 23.7331  -6   6   0  23.63  23.83 4.90     He II
 23.7613  -6   6   0  23.66  23.86 6.20   Fe XIII
 23.8360  -6   6   0  23.74  23.94 5.30      O IV
 23.8570  -6   6   0  23.76  23.96 5.30      O IV
 23.8579  -6   6   0  23.76  23.96 5.30      O IV
 23.9576  -6   6   0  23.86  24.06 6.00      Fe X
 23.9817  -6   6   0  23.88  24.08 6.30      S XI
 24.0696  -6   6   0  23.97  24.17 6.20   Fe XIII
 24.0740  -6   6   0  23.97  24.17 6.10    Fe XII
 24.0775  -6   6   0  23.98  24.18 5.90    Al VII
 24.1434  -6   6   0  24.04  24.24 5.90     Fe IX
 24.1472  -6   6   0  24.05  24.25 5.70   Fe VIII
 24.1739  -6   6   0  24.07  24.27 5.90     Fe IX
 24.2765  -6   6   0  24.18  24.38 6.00      Fe X
 24.2850  -6   6   0  24.18  24.39 6.30      S XI
 24.2873  -6   6   0  24.19  24.39 6.20      S XI
 24.3027  -6   6   0  24.20  24.40 4.90     He II
 24.3027  -6   6   0  24.20  24.40 4.90     He II
 24.3199  -6   6   0  24.22  24.42 6.10     Fe XI
 24.3794  -6   6   0  24.28  24.48 6.30     Fe XV
 24.3865  -6   6   0  24.29  24.49 5.70   Fe VIII
 24.4440  -6   6   0  24.34  24.54 6.10     Fe XI
 24.4909  -6   6   0  24.39  24.59 5.90     Fe IX
 24.5603  -6   6   0  24.46  24.66 6.00      Fe X
 24.6005  -6   6   0  24.50  24.70 5.70     Si VI
 24.6211  -6   6   0  24.52  24.72 6.20   Fe XIII
 24.6421  -6   6   0  24.54  24.74 6.10    Fe XII
 24.6571  -6   6   0  24.56  24.76 6.10    Fe XII
 24.6657  -6   6   0  24.57  24.77 6.10    Fe XII
 24.6895  -6   6   0  24.59  24.79 6.20      S XI
 24.7159  -6   6   0  24.62  24.82 6.30      S XI
 24.8459  -6   6   0  24.75  24.95 6.00   Al VIII
 24.8460  -6   6   0  24.75  24.95 5.40       O V
 24.8767  -6   6   0  24.78  24.98 6.10    Fe XII
 24.9124  -6   6   0  24.81  25.01 5.70     Si VI
 24.9178  -6   6   0  24.82  25.02 6.40   Ni XVII
 24.9388  -6   6   0  24.84  25.04 6.10    Fe XII
 25.0139  -6   6   0  24.91  25.11 6.00   Al VIII
 25.0900  -6   6   0  24.99  25.19 6.00      Fe X
 25.1063  -6   6   0  25.01  25.21 6.40    Fe XVI
 25.1868  -6   6   0  25.09  25.29 6.10    Fe XII
 25.1956  -6   6   0  25.10  25.30 6.20   Fe XIII
 25.2201  -6   6   0  25.12  25.32 6.20    Fe XIV
 25.3788  -6   6   0  25.28  25.48 6.10      Si X
 25.6317  -6   6   0  25.53  25.73 4.90     He II
 25.6318  -6   6   0  25.53  25.73 4.90     He II
 25.6366  -6   6   0  25.54  25.74 6.10      Si X
 25.6398  -6   6   0  25.54  25.74 6.00      Fe X
 25.6410  -6   6   0  25.54  25.74 6.10    Fe XII
 25.6422  -6   6   0  25.54  25.74 6.20   Fe XIII
 25.6685  -6   6   0  25.57  25.77 6.40    S XIII
 25.6936  -6   6   0  25.59  25.79 6.10    Fe XII
 25.7147  -6   6   0  25.61  25.81 6.10       S X
 25.7259  -6   6   0  25.63  25.83 6.00      Fe X
 25.7263  -6   6   0  25.63  25.83 6.00      Fe X
 25.7395  -6   6   0  25.64  25.84 6.20    Fe XIV
 25.7547  -6   6   0  25.65  25.85 6.10     Fe XI
 25.7724  -6   6   0  25.67  25.87 5.70   Fe VIII
 25.7772  -6   6   0  25.68  25.88 6.10     Fe XI
 25.8082  -6   6   0  25.71  25.91 6.00     Si IX
 25.8371  -6   6   0  25.74  25.94 6.10      Si X
 25.9048  -6   6   0  25.80  26.00 5.70   Fe VIII
 25.9246  -6   6   0  25.82  26.02 5.70   Fe VIII
 25.9495  -6   6   0  25.85  26.05 6.10    Fe XII
 25.9497  -6   6   0  25.85  26.05 6.10       S X
 25.9662  -6   6   0  25.87  26.07 5.70   Fe VIII
 25.9963  -6   6   0  25.90  26.10 6.10    Fe XII
 26.0230  -6   6   0  25.92  26.12 6.00       C V
 26.0389  -6   6   0  25.94  26.14 5.30      O IV
 26.0556  -6   6   0  25.96  26.16 5.30      O IV
 26.1030  -6   6   0  26.00  26.20 5.90    Al VII
 26.1044  -6   6   0  26.00  26.20 6.10      Si X
 26.1191  -6   6   0  26.02  26.22 6.10     Fe XI
 26.1209  -6   6   0  26.02  26.22 5.90    Al VII
 26.1434  -6   6   0  26.04  26.24 6.10     Si IX
 26.2976  -6   6   0  26.20  26.40 6.40    Fe XVI
 26.3245  -6   6   0  26.22  26.42 6.10    Fe XII
 26.3263  -6   6   0  26.23  26.43 6.00      Fe X
 26.3330  -6   6   0  26.23  26.43 6.30     Ni XV
 26.3758  -6   6   0  26.28  26.48 6.00      Fe X
 26.4231  -6   6   0  26.32  26.52 6.10       S X
 26.4790  -6   6   0  26.38  26.58 6.20    Fe XIV
 26.4918  -6   6   0  26.39  26.59 6.10     Fe XI
 26.5001  -6   6   0  26.40  26.60 6.40    Fe XVI
 26.5102  -6   6   0  26.41  26.61 6.00      Fe X
 26.6049  -6   6   0  26.50  26.70 6.00      Fe X
 26.6196  -6   6   0  26.52  26.72 5.30       N V
 26.6219  -6   6   0  26.52  26.72 5.90     Fe IX
 26.6380  -6   6   0  26.54  26.74 5.30       N V
 26.6819  -6   6   0  26.58  26.78 5.90     Fe IX
 26.6931  -6   6   0  26.59  26.79 5.30      O IV
 26.6981  -6   6   0  26.60  26.80 5.30      O IV
 26.7070  -6   6   0  26.61  26.81 5.10    Ne III
 26.8319  -6   6   0  26.73  26.93 6.10     Fe XI
 26.8991  -6   6   0  26.80  27.00 5.80     Mg VI
 26.9078  -6   6   0  26.81  27.01 6.10    Fe XII
 26.9831  -6   6   0  26.88  27.08 6.10     Fe XI
 27.0391  -6   6   0  26.94  27.14 5.80     Mg VI
 27.0400  -6   6   0  26.94  27.14 5.80     Mg VI
 27.0522  -6   6   0  26.95  27.15 6.20    Fe XIV
 27.0978  -6   6   0  27.00  27.20 5.40       O V
 27.2006  -6   6   0  27.10  27.30 6.10      Si X
 27.2187  -6   6   0  27.12  27.32 6.20   Fe XIII
 27.2639  -6   6   0  27.16  27.36 5.80    Si VII
 27.2880  -6   6   0  27.19  27.39 6.10    Fe XII
 27.3544  -6   6   0  27.25  27.45 6.20    Fe XIV
 27.4104  -6   6   0  27.31  27.51 6.30     Ni XV
 27.4175  -6   6   0  27.32  27.52 5.80    Si VII
 27.4204  -6   6   0  27.32  27.52 6.20    Fe XIV
 27.5354  -6   6   0  27.44  27.64 5.80    Si VII
 27.5668  -6   6   0  27.47  27.67 5.80    Si VII
 27.6138  -6   6   0  27.51  27.71 5.90    Mg VII
 27.6579  -6   6   0  27.56  27.76 5.50      Mg V
 27.6839  -6   6   0  27.58  27.78 5.80    Si VII
 27.6850  -6   6   0  27.59  27.79 6.00   Si VIII
 27.6865  -6   6   0  27.59  27.79 6.00   Si VIII
 27.6993  -6   6   0  27.60  27.80 5.90    Mg VII
 27.7043  -6   6   0  27.60  27.80 6.00   Si VIII
 27.7058  -6   6   0  27.61  27.81 6.00   Si VIII
 27.7278  -6   6   0  27.63  27.83 6.10      Si X
 27.8286  -6   6   0  27.73  27.93 6.30     P XII
 27.8393  -6   6   0  27.74  27.94 5.90    Mg VII
 27.8444  -6   6   0  27.74  27.94 5.80    Si VII
 27.8695  -6   6   0  27.77  27.97 5.50      Al V
 27.9631  -6   6   0  27.86  28.06 5.30      O IV
 27.9635  -6   6   0  27.86  28.06 6.20   Cr XIII
 27.9933  -6   6   0  27.89  28.09 5.30      O IV
 28.0135  -6   6   0  27.91  28.11 6.00     Al IX
 28.0745  -6   6   0  27.97  28.17 5.80    Mg VII
 28.1394  -6   6   0  28.04  28.24 5.50      Al V
 28.1402  -6   6   0  28.04  28.24 6.30      S XI
 28.2421  -6   6   0  28.14  28.34 6.00     Al IX
 28.3167  -6   6   0  28.22  28.42 5.10    Ne III
 28.3436  -6   6   0  28.24  28.44 6.10    Fe XII
 28.3443  -6   6   0  28.24  28.44 6.10    Fe XII
 28.3465  -6   6   0  28.25  28.45 5.20      N IV
 28.3574  -6   6   0  28.26  28.46 5.20      N IV
 28.4025  -6   6   0  28.30  28.50 6.00     Al IX
 28.4163  -6   6   0  28.32  28.52 6.30     Fe XV
 28.4994  -6   6   0  28.40  28.60 6.00      Fe X
 28.5368  -6   6   0  28.44  28.64 6.10      P IX
 28.5457  -6   6   0  28.45  28.65 6.00   Al VIII
 28.5516  -6   6   0  28.45  28.65 6.10    Fe XII
 28.5587  -6   6   0  28.46  28.66 6.30      S XI
 28.5823  -6   6   0  28.48  28.68 6.20      S XI
 28.5834  -6   6   0  28.48  28.68 5.30      O IV
 28.6376  -6   6   0  28.54  28.74 6.00     Al IX
 28.6559  -6   6   0  28.56  28.76 6.00      Fe X
 28.7221  -6   6   0  28.62  28.82 6.10    Fe XII
 28.7872  -6   6   0  28.69  28.89 6.20    Fe XIV
 28.8166  -6   6   0  28.72  28.92 6.40    Ni XVI
 28.8421  -6   6   0  28.74  28.94 6.30     S XII
 28.8565  -6   6   0  28.76  28.96 6.20   Fe XIII
 28.9151  -6   6   0  28.82  29.02 6.20    Fe XIV
 28.9195  -6   6   0  28.82  29.02 6.00      Fe X
 28.9531  -6   6   0  28.85  29.05 6.10      P IX
 28.9836  -6   6   0  28.88  29.08 6.00      Fe X
 29.0687  -6   6   0  28.97  29.17 6.10     Si IX
 29.0739  -6   6   0  28.97  29.17 6.20    Fe XIV
 29.1010  -6   6   0  29.00  29.20 6.10    Fe XII
 29.1363  -6   6   0  29.04  29.24 5.80     Mg VI
 29.1456  -6   6   0  29.05  29.25 5.80     Mg VI
 29.1578  -6   6   0  29.06  29.26 6.20      S XI
 29.1638  -6   6   0  29.06  29.26 6.00      Fe X
 29.1811  -6   6   0  29.08  29.28 6.20      S XI
 29.1984  -6   6   0  29.10  29.30 6.50  Ni XVIII
 29.2275  -6   6   0  29.13  29.33 6.30     Fe XV
 29.2759  -6   6   0  29.18  29.38 6.10     Si IX
 29.2809  -6   6   0  29.18  29.38 6.10     Si IX
 29.2855  -6   6   0  29.19  29.39 6.10     Si IX
 29.3017  -6   6   0  29.20  29.40 5.80     Mg VI
 29.3110  -6   6   0  29.21  29.41 5.80     Mg VI
 29.5226  -6   6   0  29.42  29.62 6.00      Fe X
